Time,Voltage
71.10000000000024,-76.23722748890833
71.20000000000023,-76.13952834207157
71.30000000000022,-76.04195041317705
71.40000000000022,-75.94449642405147
71.50000000000021,-75.84716895239077
71.60000000000021,-75.74997043836444
71.7000000000002,-75.6529031909332
71.8000000000002,-75.55596939389179
71.90000000000019,-75.4591711116479
72.00000000000018,-75.36251029474819
72.10000000000018,-75.26598878516157
72.20000000000017,-75.1696083213298
72.30000000000017,-75.07337054299501
72.40000000000016,-74.97727699581327
72.50000000000016,-74.88132913576321
72.60000000000015,-74.7855283333581
72.70000000000014,-74.68987587766966
72.80000000000014,-74.59437298017149
72.90000000000013,-74.49902077840974
73.00000000000013,-74.40382033950831
73.10000000000012,-74.30877266351541
73.20000000000012,-74.21387868659868
73.30000000000011,-74.11913928409476
73.4000000000001,-74.02455527342009
73.5000000000001,-73.93012741684853
73.6000000000001,-73.83585642416179
73.70000000000009,-73.74174295517793
73.80000000000008,-73.64778762216362
73.90000000000008,-73.55399099213483
74.00000000000007,-73.46035358905112
74.10000000000007,-73.36687589590804
74.20000000000006,-73.27355835673224
74.30000000000005,-73.18040137848354
74.40000000000005,-73.0874053328682
74.50000000000004,-72.99457055806712
74.60000000000004,-72.90189736038305
74.70000000000003,-72.80938601581016
74.80000000000003,-72.7170367715298
74.90000000000002,-72.62484984733544
75.00000000000001,-72.53282543699022
75.10000000000001,-72.44096370952008
75.2,-72.34926481044546
75.3,-72.2577288629543
75.39999999999999,-72.16635596901904
75.49999999999999,-72.07514621046033
75.59999999999998,-71.98409964995975
75.69999999999997,-71.89321633202383
75.79999999999997,-71.80249628390192
75.89999999999996,-71.71193951645976
75.99999999999996,-71.62154602501093
76.09999999999995,-71.53131579010812
76.19999999999995,-71.44124877829624
76.29999999999994,-71.35134494282883
76.39999999999993,-71.26160422434988
76.49999999999993,-71.1720265515424
76.59999999999992,-71.08261184174546
76.69999999999992,-70.99336000154118
76.79999999999991,-70.90427092731298
76.8999999999999,-70.81534450577658
76.9999999999999,-70.72658061448509
77.0999999999999,-70.63797912230916
77.19999999999989,-70.54953988989377
77.29999999999988,-70.46126277009238
77.39999999999988,-70.37314760837988
77.49999999999987,-70.28519424324513
77.59999999999987,-70.19740250656409
77.69999999999986,-70.1097722239546
77.79999999999986,-70.02230321511364
77.89999999999985,-69.93499529413782
77.99999999999984,-69.84784826982806
78.09999999999984,-69.76086194597913
78.19999999999983,-69.67403612165484
78.29999999999983,-69.5873705914495
78.39999999999982,-69.50086514573651
78.49999999999982,-69.41451957090442
78.59999999999981,-69.32833364958131
78.6999999999998,-69.24230716084799
78.7999999999998,-69.15643988044047
78.89999999999979,-69.07073158094249
78.99999999999979,-68.98518203196821
79.09999999999978,-68.8997910003359
79.19999999999978,-68.8145582502329
79.29999999999977,-68.72948354337233
79.39999999999976,-68.64456663914181
79.49999999999976,-68.55980729474499
79.59999999999975,-68.47520526533563
79.69999999999975,-68.39076030414523
79.79999999999974,-68.30647216260404
79.89999999999974,-68.22234059045611
79.99999999999973,-68.13836533586847
80.09999999999972,-68.0545461455348
80.19999999999972,-67.97088276477393
80.29999999999971,-67.88737493762333
80.39999999999971,-67.80402240692784
80.4999999999997,-67.720824914424
80.5999999999997,-67.63778220082001
80.69999999999969,-67.55489400587176
80.79999999999968,-67.47216006845485
80.89999999999968,-67.38958012663315
80.99999999999967,-67.3071539177237
81.09999999999967,-67.22488117835842
81.19999999999966,-67.14276164454265
81.29999999999966,-67.06079505171074
81.39999999999965,-66.97898113477876
81.49999999999964,-66.89731962819452
